"","belong","name","city","district","lowsalary","highsalary","experience","degree","company","companyintroduction","companyfield","companyfinancial","companymembers","tags"
"1104","tuxiangchulidata","图像算法工程师","深圳","龙华新区",18,25,"经验5-10年","硕士","Sunvalley","“公司发展快,领导nic,同事好”","电子商务","上市公司","500-2000人","/机器学习/图像处理/模式识别/"
"1105","tuxiangchulidata","图像处理算法工程师","深圳","南山区",20,40,"经验1-3年","本科","AKULAKU","“薪资高,年终多,团队好,发展平台大”","移动互联网,金融","D轮及以上","500-2000人","/机器学习/深度学习/计算机视觉/模式识别/"
"1106","tuxiangchulidata","AI-图像识别工程师","武汉","关山",20,30,"经验3-5年","本科","时光小屋","“五险一金 带薪年假 午餐补助”","移动互联网","B轮","15-50人","/移动互联网/算法/图像处理/机器学习/模式识别/"
"1107","tuxiangchulidata","图像算法研究员","武汉","东湖新技术开发区",16,30,"经验3-5年","硕士","微模式","“初创平台，发展空间大，享有股权激励”","金融,信息安全","不需要融资","50-150人","/企业服务/金融/"
"1108","tuxiangchulidata","图像算法","深圳","科技园",15,30,"经验3-5年","本科","Apier","“位于科技园核心地段”","人工智能","不需要融资","少于15人","/云计算/大数据/深度学习/计算机视觉/建模/"
"1109","tuxiangchulidata","图像处理算法实习生","北京","海淀区",5,6,"经验应届毕业生","硕士","好未来","“节日福利 免费晚餐”","移动互联网,教育","上市公司","2000人以上","/上市公司/领军企业/五险一金/住福计划/"
"1110","tuxiangchulidata","图像算法工程师 - 美颜特效方向","北京","西二旗",30,60,"经验3-5年","硕士","快手","“六险一金、房租补贴、绩效奖金、免费午晚餐”","移动互联网","D轮及以上","2000人以上","/人工智能/图像处理/模式识别/"
"1111","tuxiangchulidata","2019校招-图像算法工程师(J11735)","北京","海淀区",13,26,"经验应届毕业生","本科","作业帮","“免费三餐、七险一金”","移动互联网,教育","D轮及以上","2000人以上","/移动互联网/图像处理/计算机视觉/深度学习/"
"1112","tuxiangchulidata","图像算法工程师","北京","朝外",15,30,"经验3-5年","本科","必要商城","“首家C2M,六险一金,盈利平台,千万用户”","电子商务","不需要融资","150-500人","/图像处理/模式识别/"
"1113","tuxiangchulidata","图像算法专家","杭州","西溪",25,40,"经验3-5年","本科","家德固","“电商环境，牛人多，发展平台大，弹性工作。”","移动互联网","不需要融资","150-500人","/电商/移动互联网/人工智能/图像处理/"
"1114","tuxiangchulidata","图像处理算法工程师","北京","朝阳区",20,40,"经验不限","硕士","健康有益","“行业发展,个人成长,薪酬福利”","移动互联网,医疗健康","B轮","50-150人","/深度学习/模式识别/"
"1115","tuxiangchulidata","图像处理助理研发工程师","广州","五山",8,15,"经验1年以下","硕士","爱云校","“期权”","教育,数据服务","C轮","500-2000人","/软件开发/"
"1116","tuxiangchulidata","图像算法工程师","广州","天河区",10,20,"经验不限","本科","方图智能","“五险一金年终奖金项目奖金 晋升空间大”","硬件,移动互联网","A轮","15-50人","/人工智能/图像处理/深度学习/"
"1117","tuxiangchulidata","图像算法工程师","郑州","高新区",25,50,"经验5-10年","博士","中普医疗","“极具诱惑薪资，环境优美与工作稳定”","医疗健康","未融资","15-50人","/硬件制造/云计算/"
"1118","tuxiangchulidata","图像算法工程师","武汉","东湖新技术开发区",8,15,"经验1-3年","本科","德润特","“五险一金 周末双休”","医疗健康","未融资","150-500人","/医疗健康/图像处理/"
"1119","tuxiangchulidata","视频图像算法专家","杭州","西溪",25,50,"经验3-5年","硕士","vivo","“团队大牛多,工作氛围好”","移动互联网","未融资","2000人以上","/视频/图像处理/"
"1120","tuxiangchulidata","图像算法专家","北京","大山子",40,80,"经验5-10年","本科","宝誉德","“大平台,福利好,薪水高,可谈期权”","移动互联网,招聘","未融资","15-50人","/图像处理/"
"1121","tuxiangchulidata","图像算法工程师","杭州","滨江区",25,50,"经验3-5年","本科","微科光电杭州分公司","“股权激励、项目奖金、年终奖、团建旅游等”","信息安全移动互联网","上市公司","150-500人","/数据分析/"
"1122","tuxiangchulidata","图像算法工程师","武汉","东湖新技术开发区",12,24,"经验不限","硕士","微模式","“创业型平台,大牛带队,发展空间大,风口上”","金融,信息安全","不需要融资","50-150人","/图像处理/人脸识别/模式识别/"
"1123","tuxiangchulidata","图像算法工程师","广州","天河区",8,16,"经验1-3年","本科","能欣文化","“年轻团队,产品好,周末双休,带薪年假”","移动互联网,数据服务","不需要融资","50-150人","/移动互联网/图像处理/"
"1124","tuxiangchulidata","图像算法工程师","上海","张江",15,30,"经验3-5年","本科","韩创科技","“12天年假，加班少，弹性工作”","移动互联网,文化娱乐","不需要融资","500-2000人","/图像处理/"
"1125","tuxiangchulidata","图像算法高级工程师","北京","海淀区",25,50,"经验3-5年","本科","字节跳动","“六险一金，弹性工作，免费三餐，扁平管理，职业大牛，团队氛围好”","移动互联网,数据服务","C轮","2000人以上","/后端/"
"1126","tuxiangchulidata","图像测量技术工程师","北京","朝阳区",20,38,"经验3-5年","本科","必要商城","“盈利平台,电商独角兽,千万用户”","电子商务","不需要融资","150-500人","/大数据/算法/图像处理/建模/"
"1127","tuxiangchulidata","ZBBU-图像处理算法工程师","北京","大望路",20,40,"经验不限","本科","酷狗音乐","“六险一金,绩效奖金,13薪,餐补等”","移动互联网,文化娱乐","上市公司","500-2000人","/直播/"
"1128","tuxiangchulidata","图像算法工程师","深圳","南山区",10,15,"经验3-5年","本科","TCL研究院","“五险一金；周末双休；上市公司；午餐补助；”","移动互联网,企业服务","上市公司","150-500人","/图像处理/建模/"
"1129","tuxiangchulidata","图像算法工程师","北京","中关村",10,20,"经验不限","硕士","嘉恒图像","“发展前景”","其他","不需要融资","50-150人","/图像处理/"
"1130","tuxiangchulidata","图像算法研发工程师","北京","海淀区",16,30,"经验3-5年","硕士","宙心科技","“成长空间大,前沿技术,团队氛围好,带薪年假”","硬件","A轮","15-50人","/嵌入式/"
"1131","tuxiangchulidata","图像处理算法工程师","成都","高新区",15,30,"经验不限","本科","Camera360","“产品 福利 待遇 平台 妹纸”","移动互联网","B轮","150-500人","/部门管理/技术管理/"
"1132","tuxiangchulidata","图像算法高级工程师","北京","海淀区",28,50,"经验3-5年","本科","字节跳动","“团队氛围好，包三餐下午茶”","移动互联网,数据服务","C轮","2000人以上","/图像处理/计算机视觉/"
"1133","tuxiangchulidata","图像算法工程师","杭州","市心北路",15,30,"经验不限","硕士","城市大数据","“园林式办公环境、和博士一起工作”","移动互联网","未融资","50-150人","/大数据/机器学习/人工智能/图像处理/计算机视觉/"
"1134","tuxiangchulidata","图像算法工程师","深圳","龙华新区",20,30,"经验1-3年","硕士","智影医疗","“创业公司”","医疗健康","A轮","15-50人","/股票期权/专项奖金/带薪年假/免费班车/"
"1135","tuxiangchulidata","图像视觉算法","北京","北京大学",35,50,"经验3-5年","本科","旷视科技","“福利丰厚，发展前景巨好”","移动互联网,硬件","C轮","500-2000人","/人工智能/图像处理/计算机视觉/"
"1136","tuxiangchulidata","图像算法工程师","重庆","渝北区",9,15,"经验1-3年","硕士","原像科技","“双休+五险+14个月+带薪年假+过节福利”","硬件,人工智能","未融资","15-50人","/图像处理/深度学习/"
"1137","tuxiangchulidata","图像处理算法工程师","杭州","江干区",20,40,"经验应届毕业生","本科","ULSee","“大牛带领,AI落地,国际化”","移动互联网,文化娱乐","A轮","50-150人","/视频/人工智能/计算机视觉/模式识别/"
"1138","tuxiangchulidata","图像算法高级工程师","北京","海淀区",20,25,"经验3-5年","硕士","铭睿","“有一定股权”","数据服务,招聘","未融资","15-50人","/机器学习/"
"1139","tuxiangchulidata","图像算法工程师","武汉","东湖新技术开发区",10,20,"经验不限","硕士","河南省农业大数据研究院","“高薪,晋升空间大,高精尖团队,工作氛围好”","移动互联网,数据服务","B轮","15-50人","/图像处理/模式识别/"
"1140","tuxiangchulidata","图像算法工程师/高级工程师","北京","北京大学",35,55,"经验不限","博士","国民投资","“14薪+期权”","移动互联网","未融资","少于15人","/新零售/信息安全/深度学习/图像处理/计算机视觉/人工智能/"
"1141","tuxiangchulidata","特效图像算法工程师","上海","黄浦区",30,60,"经验3-5年","本科","字节跳动","“六险一金，弹性工作，免费三餐，租房补贴”","移动互联网,数据服务","C轮","2000人以上","/音视频处理/"
"1142","tuxiangchulidata","高德-数据中心-图像算法-多HC-P6-P8","北京","朝阳区",25,50,"经验3-5年","博士","蚂蚁金服集团","“顶尖部门,前沿的技术,大牛云集学习晋升快”","金融,移动互联网","B轮","2000人以上","/深度学习/计算机视觉/图像处理/"
"1143","tuxiangchulidata","图像算法工程师","北京","酒仙桥",40,80,"经验5-10年","本科","晨瑞海汇","“薪酬福利 弹性工作 大神团队”","企业服务","不需要融资","少于15人","/移动互联网/游戏/人工智能/图像处理/深度学习/"
"1144","tuxiangchulidata","图像算法工程师","北京","清河",20,40,"经验1-3年","本科","英特美迪","“年底双薪，全额五险一金，弹性工作”","医疗健康","A轮","15-50人","/计算机视觉/深度学习/图像处理/"
"1145","tuxiangchulidata","图像3A算法工程师","深圳","前海",20,30,"经验1-3年","本科","Obsbot寻影","“AI领域,前沿产品,公司发展好,弹性工作”","硬件,其他","天使轮","15-50人","/图像处理/"
"1146","tuxiangchulidata","图像算法架构师","北京","上地",30,60,"经验5-10年","本科","贝壳","“免费三餐,六险两金,行业翘首,大牛云集”","移动互联网,O2O","D轮及以上","2000人以上","/图像处理/"
"1147","tuxiangchulidata","资深图像处理算法工程师","北京","西二旗",30,50,"经验3-5年","硕士","快手","“免费午晚餐，下午茶，健身房”","移动互联网","D轮及以上","2000人以上","/股票期权/弹性工作/定期体检/岗位晋升/"
"1148","tuxiangchulidata","资深图像算法工程师","杭州","艮山",20,30,"经验3-5年","硕士","zienon","“五险一金,股票期权,带薪旅游,弹性工作”","移动互联网,数据服务","A轮","15-50人","/机器学习/深度学习/图像处理/模式识别/"
"1149","tuxiangchulidata","图像处理算法工程师","上海","徐家汇",20,40,"经验3-5年","本科","东方财富","“年底双薪 年度体检”","金融","上市公司","2000人以上","/互联网金融/人工智能/"
"1150","tuxiangchulidata","图像算法工程师","北京","西三旗",10,20,"经验不限","不限","图湃影像","“五险一金，周末双休，带薪年假，补充医疗”","医疗健康","A轮","15-50人","/图像处理/"
"1151","tuxiangchulidata","高级图像算法工程师","北京","四惠",20,30,"经验3-5年","硕士","厦门仁优","“五险一金、年度旅游、下午茶”","信息安全","天使轮","50-150人","/图像处理/"
