"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"354","数据运营-杭州-00403","杭州·西湖区","10k-15k","经验1-3年/本科","09:11发布","年糕妈妈","移动互联网,电子商务/B轮/150-500人","“大牛多 上升空间大”","/电商/教育/数据分析/"
"355","深度学习图像视频工程师","杭州·西溪","15k-30k","经验不限/硕士","09:38发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“五险一金,出国培训,年终奖金,股票期权”","/视频/人工智能/机器学习/图像处理/模式识别/"
"356","自然语言处理","北京·大望路","25k-50k","经验不限/本科","15:52发布","阿里巴巴-高德","移动互联网/上市公司/2000人以上","“年假、16薪、丰厚的年终奖”","/NLP/算法/"
"357","产品经理","北京·德胜门","15k-25k","经验3-5年/本科","10:04发布","海尔集团","物联网,电子商务/上市公司/2000人以上","“发展空间大，福利好，领导nice”","/硬件制造/产品设计/需求分析/用户研究/产品策划/"
"358","外汇管理主管/经理","北京·朝阳区","15k-25k","经验3-5年/本科","09:53发布","自如网","移动互联网,O2O/A轮/500-2000人","“平台大，福利好，15-17薪，环境幽美”","/财务/"
"359","25116I-NLP工程师","上海·陆家嘴","20k-40k","经验1-3年/硕士","00:00发布","陆金所","金融/B轮/2000人以上","“五险一金,绩效奖金,定期体检,带薪年假”","/人工智能/"
"360","语音产品经理","北京·知春路","15k-30k","经验1-3年/本科","2019-02-19","问众智能","移动互联网,硬件/不需要融资/50-150人","“人工智能”","/智能硬件/产品设计/"
"361","测试开发工程师","上海·洋泾","20k-35k","经验5-10年/本科","1天前发布","达达-京东到家","O2O/D轮及以上/2000人以上","“带薪年假、技术大牛、扁平化管理”","/年底双薪/绩效奖金/岗位晋升/定期体检/"
"362","运营实习生","北京·东直门","3k-6k","经验1年以下/本科","2天前发布","玩吧","移动互联网,社交网络/B轮/150-500人","“转正机会,弹性不打卡,免费午餐,季度旅游”","/用户/"
"363","资深Java开发工程师","北京·朝阳区","25k-50k","经验3-5年/本科","11:35发布","百信银行","金融,移动互联网/不需要融资/150-500人","“福利待遇 发展前景”","/后端/"
"364","高级java开发工程师","北京·五道口","25k-50k","经验5-10年/本科","10:31发布","商汤科技","移动互联网/C轮/2000人以上","“核心业务,高薪酬福利,技术大牛”","/后端/分布式/中间件/Linux/Unix/"
"365","资深java开发工程师（基础架构）","上海·张江","25k-50k","经验5-10年/本科","10:15发布","还呗-智能信贷领先者","移动互联网,金融/B轮/500-2000人","“移动金融，未来金矿；精英团队，助力成长！”","/后端/"
"366","采购","深圳·深圳湾","10k-15k","经验3-5年/本科","09:57发布","BLUE","零售贸易,移动互联网/C轮/500-2000人","“期权，提升空间，东南亚市场”","/智能硬件/供应链/"
"367","c++开发工程师","北京·德胜门","15k-25k","经验3-5年/本科","10:04发布","海尔集团","物联网,电子商务/上市公司/2000人以上","“发展空间大，福利好，领导nice”","/硬件制造/Linux/Unix/"
"368","合规调查专员","北京·酒仙桥","10k-15k","经验1-3年/本科","09:53发布","自如网","移动互联网,O2O/A轮/500-2000人","“核心岗位 发展空间 租房优惠 绩效奖金”","/房产服务/"
"369","算法工程师---自然语言处理","杭州·西溪","15k-30k","经验不限/硕士","09:38发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“外企,有挑战,有空间”","/视频/软件开发/"
"370","语音信号处理算法高级工程师","北京·高碑店","30k-60k","经验5-10年/硕士","2019-02-27","猎户星空","移动互联网,硬件/B轮/500-2000人","“发展前景好,高薪”","/语音处理/"
"371","Golang开发工程师","北京·望京","18k-30k","经验3-5年/本科","1天前发布","车好多集团","O2O/C轮/2000人以上","“高并发”","/金融/Java/系统架构/"
"372","数据工艺（数据产品方向）-昌平","北京·城南","20k-30k","经验3-5年/本科","1天前发布","阿里巴巴-高德","移动互联网/上市公司/2000人以上","“阿里平台,年底双薪”","/产品设计/需求分析/数据分析/"
"373","机器学习专家","上海·浦东新区","30k-50k","经验5-10年/本科","1天前发布","招商银行信用卡中心","移动互联网,金融/上市公司/2000人以上","“五险一金,职位晋升,各类补贴”","/人工智能/深度学习/"
"374","02212C-SAT运营部部门长","上海·陆家嘴","30k-60k","经验5-10年/本科","1天前发布","平安人寿","金融/上市公司/2000人以上","“五险一金,带薪年假,绩效奖金,定期体检”","/品牌运营/品类运营/商家运营/"
"375","智能硬件-AI语音产品经理","北京·中关村","30k-40k","经验5-10年/本科","1天前发布","爱奇艺","广告营销,文化娱乐/上市公司/2000人以上","“五险一金 带薪休假”","/产品策划/数据分析/"
"376","非功能测试工程师","北京·朝阳区","18k-36k","经验3-5年/本科","11:35发布","百信银行","金融,移动互联网/不需要融资/150-500人","“福利待遇 发展前景”","/扁平管理/管理规范/岗位晋升/"
"377","风控总监（大额方向）","上海·张江","30k-60k","经验5-10年/本科","10:15发布","还呗-智能信贷领先者","移动互联网,金融/B轮/500-2000人","“补充公积金，年终奖， 过节福利”","/风险管理/"
"378","智能硬件产品经理（经理级）","北京·朝阳区","20k-35k","经验5-10年/本科","09:53发布","自如网","移动互联网,O2O/A轮/500-2000人","“六险一金，住房优惠”","/产品策划/"
"379","高级VOIP开发工程师","合肥·高新区","15k-30k","经验3-5年/本科","1天前发布","ZOOM","移动互联网,社交网络/D轮及以上/500-2000人","“薪酬福利好,技术挑战高,原始股权”","/视频/Java/"
