"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"59","深度学习算法工程师（新产品组）","广州·广州大道南","20k-40k","经验3-5年/硕士","18:02发布","柏视医疗","医疗健康,数据服务/A轮/50-150人","“大牛云集,高速发展,技术氛围好,弹性工作”","/医疗健康/人工智能/机器学习/"
"60","深度学习算法工程师","成都·高新区","10k-15k","经验不限/本科","18:01发布","中德宏泰","移动互联网,人工智能/上市公司/150-500人","“优秀团队,员工旅游,带薪年假”","/节日礼物/技能培训/带薪年假/岗位晋升/"
"61","深度学习算法研究员","深圳·深圳湾","20k-40k","经验不限/本科","2天前发布","商汤科技","移动互联网/C轮/2000人以上","“人工智能”","/人工智能/"
"62","深度学习架构师A","深圳·深圳湾","20k-40k","经验1-3年/本科","1天前发布","云天励飞","移动互联网/B轮/500-2000人","“五险一金,人工智能,成长快,气氛佳”","/搜索/"
"63","深度学习算法工程师","上海·浦东新区","25k-50k","经验1-3年/硕士","18:00发布","海深科技","移动互联网,电子商务/A轮/15-50人","“年底多薪 技术大牛 学术氛围好 成长迅速”","/计算机视觉/"
"64","深度学习算法工程师(实习）","深圳·深圳湾","3k-5k","经验应届毕业生/硕士","15:45发布","脑医生","医疗健康,数据服务/A轮/15-50人","“高端前沿,前景广阔,年终奖金”","/医疗健康/人工智能/"
"65","深度学习算法工程师（医学方向）","上海·青浦区","18k-30k","经验1-3年/硕士","11:11发布","哈工智能","其他,人工智能/上市公司/500-2000人","“五险一金，扁平化管理，专业培训，周末双休”","/人工智能/机器学习/"
"66","深度学习算法工程师","成都·武侯区","15k-25k","经验1-3年/硕士","09:48发布","臻识科技","移动互联网/A轮/50-150人","“员工股权、绩效奖、年终奖、年度旅游、体检”","/年底双薪/股票期权/年终分红/定期体检/"
"67","深度学习算法工程师","杭州·长河","20k-40k","经验1-3年/本科","09:41发布","杭州智团","医疗健康/不需要融资/50-150人","“智慧医疗,深度学习,医疗图像”","/软件开发/ERP/"
"68","深度学习算法工程师","合肥·高新区","15k-25k","经验1-3年/硕士","09:27发布","图麟科技","移动互联网,硬件/A轮/50-150人","“人工智能行业 核心系统开发”","/移动互联网/云计算/人工智能/"
"69","深度学习算法工程师","北京·中关村","25k-45k","经验3-5年/本科","17:37发布","北京望石智慧科技有限公司","医疗健康,人工智能/天使轮/15-50人","“牛人多,期权,国际视野,发展前景好”","/人工智能/"
"70","深度学习算法工程师","厦门·思明区","15k-30k","经验1-3年/硕士","10:17发布","Manteia科技","移动互联网医疗健康/天使轮/15-50人","“五险一金，氛围好，办公环境优美，定期活动”","/医疗健康/机器学习/图像处理/"
