"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"57","图像识别算法工程师","成都·高新区","45k-65k","经验1-3年/硕士","2019-03-14","第六纪","教育,数据服务/未融资/15-50人","“带薪年假 周末双休 生日福利等”","/人工智能/图像处理/深度学习/"
"58","图像识别算法工程师","北京·马家堡","20k-35k","经验1-3年/硕士","2019-03-15","融讯伟业（北京）科技有限公司","移动互联网/未融资/50-150人","“平台好”","/视频/机器学习/深度学习/图像处理/"
"59","图像识别算法工程师","深圳·南山区","15k-30k","经验3-5年/本科","2019-03-12","深圳偶家科技","教育,硬件/未融资/15-50人","“共益,挑战,成长,好玩”","/人工智能/计算机视觉/"
"60","图像算法","杭州·西溪","20k-40k","经验3-5年/本科","18:15发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“不打卡、双休、全额五险一金、带薪年假”","/大数据/地图/图像处理/计算机视觉/机器学习/"
"61","图像识别算法工程师","深圳·南山区","20k-40k","经验不限/不限","2天前发布","OPPO","移动互联网/不需要融资/2000人以上","“大平台 丰厚薪酬”","/丰厚年终/扁平管理/追求极致/本分/"
"62","ZBBU-图像识别算法工程师","广州·棠下","20k-40k","经验1-3年/硕士","2天前发布","酷狗音乐","移动互联网,文化娱乐/上市公司/500-2000人","“年终奖,发展空间大,员工旅游,绩效奖金”","/视频/直播/机器学习/深度学习/图像处理/"
"63","图像处理算法","杭州·萧山区","15k-30k","经验3-5年/硕士","16:36发布","国辰机器人","其他/A轮/50-150人","“人工智能、智能机器人研发企业，发展前景好”","/硬件制造/移动互联网/机器学习/深度学习/计算机视觉/"
"64","图像处理架构师","北京·中关村","40k-60k","经验5-10年/本科","2019-03-06","好未来","移动互联网,教育/上市公司/2000人以上","“上市公司,大牛团队,晋升空间大,福利优厚”","/模式识别/算法/"
"65","资深图像识别算法研究员","成都·高新区","30k-50k","经验不限/硕士","2019-03-15","睿沿科技","企业服务/不需要融资/50-150人","“创业公司,带薪年假,五险一金”","/深度学习/人工智能/图像处理/计算机视觉/"
"66","图像算法工程师/专家","北京·东坝","25k-50k","经验3-5年/本科","2019-03-13","车好多集团","O2O/C轮/2000人以上","“创业做一件改变世界的事、15薪起、不打卡”","/数据挖掘/"
"67","人工智能图像识别销售经理","北京·望京","6k-10k","经验1-3年/本科","1天前发布","文通科技","信息安全,移动互联网/未融资/150-500人","“福利待遇好，市场前景好”","/移动互联网/工具软件/软件销售/销售顾问/"
"68","图像算法工程师","上海·共和新路","20k-35k","经验1-3年/硕士","10:52发布","晶赞科技Zamplus","数据服务,文化娱乐/D轮及以上/150-500人","“技术大牛,前景 钱景,休闲健身”","/图像处理/机器学习/"
"69","图像算法工程师","杭州·东新路","12k-18k","经验1-3年/硕士","18:10发布","华卓科技","企业服务,数据服务/不需要融资/150-500人","“发展空间大、工作氛围好、发展前景广”","/图像处理/深度学习/"
