"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"205","算法工程师","杭州·拱墅区","20k-30k","经验3-5年/本科","1天前发布","银泰商业集团","移动互联网/不需要融资/2000人以上","“阿里团队,技术大牛,新零售前沿,福利多多”","/新零售/大数据/深度学习/推荐/数据挖掘/"
"206","算法工程师","合肥·政务文化新区","20k-35k","经验3-5年/本科","1天前发布","格灵深瞳","企业服务,数据服务/C轮/150-500人","“扁平化管理,团队氛围好”","/机器学习/图像处理/深度学习/"
"207","算法工程师","北京·西三旗","23k-40k","经验3-5年/本科","1天前发布","源清慧虹","信息安全,数据服务/B轮/50-150人","“二次医疗 绩效奖金 健身房”","/通信/网络设备/人工智能/机器学习/建模/"
"208","算法工程师","杭州·西溪","15k-30k","经验3-5年/本科","1天前发布","魔蝎科技","数据服务,移动互联网/B轮/50-150人","“年底多薪,扁平管理,多样团建,股票期权”","/数据挖掘/"
"209","算法工程师","北京·海淀区","13k-26k","经验3-5年/本科","1天前发布","懂球帝","移动互联网,文化娱乐/C轮/150-500人","“五险一金；补充医疗；任性团建”","/数据挖掘/机器学习/"
"210","算法工程师","杭州·古荡","15k-20k","经验1-3年/硕士","1天前发布","Club Factory","电子商务,移动互联网/C轮/150-500人","“世界级产品,海量数据,技术创新,技术成长快”","/数据挖掘/"
"211","算法工程师","上海·徐汇区","15k-30k","经验应届毕业生/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，租房补贴，带薪休假”","/算法/"
"212","算法工程师","北京·海淀区","20k-40k","经验不限/本科","1天前发布","格灵深瞳","企业服务,数据服务/C轮/150-500人","“扁平化管理,不定期团建,六险一金”","/技能培训/节日礼物/玩乐项目多/岗位晋升/"
"213","算法工程师（用户画像方向）","杭州·西溪","15k-30k","经验1-3年/本科","1天前发布","魔蝎科技","数据服务,移动互联网/B轮/50-150人","“年底多薪,做五休二,全额公积金,全员MAC”","/建模/NLP/"
"214","算法工程师（计算机）","深圳·福田区","15k-25k","经验不限/本科","1天前发布","晶泰科技","企业服务,医疗健康/B轮/50-150人","“福利待遇、硕博精英团队、弹性工作”","/后端/C++/Python/"
"215","算法工程师","深圳·南山区","20k-40k","经验3-5年/本科","1天前发布","新分享科技服务","金融/B轮/50-150人","“金融科技,腾讯战投,精英团队”","/数据挖掘/"
"216","算法工程师","济南·高新区","6k-10k","经验1-3年/本科","1天前发布","齐鲁晚报","移动互联网,数据服务/不需要融资/150-500人","“互联网,大数据”","/数据挖掘/"
"217","算法工程师","北京·中关村","15k-20k","经验应届毕业生/本科","1天前发布","百融金服","金融,数据服务/C轮/500-2000人","“福利好,环境好,扁平化,领导是大牛”","/机器学习/NLP/搜索/推荐/"
"218","算法工程师","北京·和平里","18k-36k","经验3-5年/本科","1天前发布","轻松筹","移动互联网,金融/C轮/500-2000人","“技术大咖,气氛好,弹性工作,交通便利”","/机器学习/"
"219","算法工程师","苏州·独墅湖","15k-25k","经验3-5年/本科","1天前发布","瑞翼","移动互联网/不需要融资/150-500人","“五险一金、年终多薪、绩效奖金”","/大数据/移动互联网/机器学习/深度学习/推荐/建模/"
"220","算法工程师（智能营销方向）","北京·朝阳区","35k-70k","经验3-5年/本科","1天前发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“氛围好，发展空间大”","/机器学习/人工智能/数据挖掘/"
"221","算法工程师","广州·石牌","20k-40k","经验3-5年/本科","1天前发布","众聚互娱","硬件,游戏/A轮/50-150人","“深度学习,图像处理”","/人工智能/机器学习/深度学习/图像处理/"
"222","算法工程师","杭州·西溪","20k-40k","经验3-5年/本科","1天前发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“大牛导师,五险一金,带薪年假”","/深度学习/人工智能/数据挖掘/"
"223","算法工程师","杭州·江干区","8k-15k","经验不限/本科","1天前发布","circle","电子商务,企业服务/A轮/15-50人","“五险一金 周末双休”","/游戏/人工智能/"
"224","算法工程师","杭州·滨江区","18k-35k","经验1-3年/本科","1天前发布","达西","电子商务,企业服务/不需要融资/50-150人","“晋升空间,需求驱动,五险一金,双休”","/NLP/人工智能/机器学习/深度学习/"
"225","算法工程师（金融研究中心）","杭州·西溪","15k-25k","经验1-3年/硕士","1天前发布","同花顺","金融,电子商务/上市公司/2000人以上","“量化 策略研究”","/金融/机器学习/NLP/"
"226","算法工程师","北京·海淀区","20k-30k","经验应届毕业生/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“扁平管理，职业大牛，晋升空间，团队氛围好”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"227","算法工程师","北京·西三旗","15k-25k","经验3-5年/本科","1天前发布","格灵深瞳","企业服务,数据服务/C轮/150-500人","“六险一金 弹性工作 餐补”","/移动互联网/信息安全/人工智能/机器学习/深度学习/"
