"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"150","图像处理高级讲师","北京·海淀区","20k-40k","经验1-3年/本科","1天前发布","北京八维研修学院","教育/未融资/2000人以上","“提供五险一金”","/教育/"
"151","图形图像算法工程师","北京·海淀区","25k-50k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“高薪期权，弹性工作，租房补贴，过亿用户，职业大牛”","/视频/"
"152","图像处理算法工程师","大连·高新园区","10k-15k","经验1-3年/硕士","1天前发布","智慧视通大连研发中心","移动互联网,信息安全/A轮/50-150人","“五险一金”","/机器学习/"
"153","图像算法工程师","青岛·黄岛区","12k-24k","经验1-3年/本科","2天前发布","以萨技术","人工智能/不需要融资/150-500人","“绩效奖金、周末双休、五险一金、带薪年假”","/图像处理/机器学习/人工智能/深度学习/"
"154","高级图像分析研究员","杭州·建设二路","30k-50k","经验3-5年/本科","15:18发布","知衣科技","移动互联网电子商务/A轮/50-150人","“股权激励,大牛团队,高薪,弹性工作”","/深度学习/计算机视觉/图像处理/算法/"
"155","图像算法科学家","北京·北京大学","40k-80k","经验5-10年/硕士","20:56发布","太古代科技","区块链,人工智能/B轮/50-150人","“福利待遇优厚”","/高级技术管理/技术管理/部门管理/"
"156","图像算法工程师","合肥·高新区","8k-15k","经验不限/硕士","2天前发布","紫薇帝星","医疗健康,移动互联网/A轮/50-150人","“五险一金 周末双休 学术大牛 晋升空间”","/大数据/医疗健康/图像处理/深度学习/"
"157","图像算法工程师","南京·秦淮区","3k-5k","经验应届毕业生/硕士","09:15发布","Zienon","移动互联网/A轮/15-50人","“五险一金,绩效奖金,餐费补贴,带薪年假”","/软件开发/C++/"
"158","图像算法工程师","杭州·古墩路","15k-25k","经验1-3年/本科","1天前发布","启智","移动互联网,电子商务/A轮/500-2000人","“双休，不加班”","/电子/半导体/集成电路/"
"159","图像处理算法工程师","佛山·南海区","8k-15k","经验不限/本科","2天前发布","生物图腾","医疗健康/天使轮/少于15人","“餐饮补贴,弹性工作,提供住宿,年终奖金”","/午餐补助/五险一金/弹性工作/带薪年假/"
"160","图像识别工程师","北京·北下关","20k-40k","经验3-5年/硕士","18:49发布","会通教育","移动互联网,教育/A轮/150-500人","“核心产品、前景行业、氛围好、高额绩效奖”","/算法/图像处理/"
"161","图像处理算法工程师","深圳·龙华新区","15k-25k","经验3-5年/不限","1天前发布","水象电子","移动互联网硬件/不需要融资/少于15人","“优秀的团队，广阔的平台，有竞争力的薪资”","/数据挖掘/数据分析/"
"162","图像处理算法（图像美化）工程师-VR方向","北京·西二旗","25k-45k","经验3-5年/本科","2天前发布","贝壳","移动互联网,O2O/D轮及以上/2000人以上","“六险二金，带薪年假”","/股票期权/带薪年假/绩效奖金/扁平管理/"
"163","人工智能算法工程师实习生-医学图像","北京·亦庄","4k-8k","经验应届毕业生/硕士","2019-03-16","生仝智能","移动互联网/天使轮/15-50人","“集团子公司，新成立团队，前景广阔，”","/医疗健康/图像处理/机器学习/深度学习/"
"164","图像算法工程师","东莞·东莞市市辖区","8k-15k","经验1-3年/本科","2019-03-11","南晧智能","硬件,人工智能/不需要融资/50-150人","“五险一金、发展空间大、补贴”","/信息安全/工具软件/人工智能/计算机视觉/图像处理/"
"165","图像算法","北京·清河","20k-40k","经验1-3年/本科","2019-03-02","英特美迪","医疗健康/A轮/15-50人","“年底双薪，全额五险一金，弹性工作，补助”","/医疗健康/云计算/机器学习/深度学习/计算机视觉/图像处理/"
"166","图像识别工程师","北京·北太平庄","25k-40k","经验3-5年/本科","18:49发布","会通教育","移动互联网,教育/A轮/150-500人","“全额公积金,年终奖金,核心产品”","/教育/图像处理/软件开发/"
